第2745回,439,439,0,4,3,9
第2746回,9532,9532,9,5,3,2
第2747回,4407,4407,4,4,0,7
第2748回,4297,4297,4,2,9,7
第2749回,1276,1276,1,2,7,6
第2750回,3791,3791,3,7,9,1
第2751回,7001,7001,7,0,0,1
第2752回,1883,1883,1,8,8,3
第2753回,233,233,0,2,3,3
第2754回,5833,5833,5,8,3,3
第2755回,8366,8366,8,3,6,6
第2756回,6913,6913,6,9,1,3
第2757回,965,965,0,9,6,5
第2758回,1262,1262,1,2,6,2
第2759回,306,306,0,3,0,6
第2760回,5004,5004,5,0,0,4
第2761回,7956,7956,7,9,5,6
第2762回,1453,1453,1,4,5,3
第2763回,8855,8855,8,8,5,5
第2764回,9312,9312,9,3,1,2
第2765回,4793,4793,4,7,9,3
第2766回,1616,1616,1,6,1,6
第2767回,3172,3172,3,1,7,2
第2768回,3403,3403,3,4,0,3
第2769回,8115,8115,8,1,1,5
第2770回,5734,5734,5,7,3,4
第2771回,3647,3647,3,6,4,7
第2772回,451,451,0,4,5,1
第2773回,6856,6856,6,8,5,6
第2774回,3679,3679,3,6,7,9
第2775回,8303,8303,8,3,0,3
第2776回,5686,5686,5,6,8,6
第2777回,2360,2360,2,3,6,0
第2778回,639,639,0,6,3,9
第2779回,9954,9954,9,9,5,4
第2780回,7335,7335,7,3,3,5
第2781回,3086,3086,3,0,8,6
第2782回,9005,9005,9,0,0,5
第2783回,9759,9759,9,7,5,9
第2784回,492,492,0,4,9,2
第2785回,4410,4410,4,4,1,0
第2786回,8441,8441,8,4,4,1
第2787回,9874,9874,9,8,7,4
第2788回,4583,4583,4,5,8,3
第2789回,4142,4142,4,1,4,2
第2790回,8699,8699,8,6,9,9
第2791回,2548,2548,2,5,4,8
第2792回,2764,2764,2,7,6,4
第2793回,8842,8842,8,8,4,2
第2794回,8683,8683,8,6,8,3
第2795回,5904,5904,5,9,0,4
第2796回,7899,7899,7,8,9,9
第2797回,9408,9408,9,4,0,8
第2798回,1573,1573,1,5,7,3
第2799回,3971,3971,3,9,7,1
第2800回,6338,6338,6,3,3,8
第2801回,2120,2120,2,1,2,0
第2802回,6142,6142,6,1,4,2
第2803回,5205,5205,5,2,0,5
第2804回,1836,1836,1,8,3,6
第2805回,4316,4316,4,3,1,6
第2806回,6221,6221,6,2,2,1
第2807回,5083,5083,5,0,8,3
第2808回,6538,6538,6,5,3,8
第2809回,3159,3159,3,1,5,9
第2810回,7250,7250,7,2,5,0
第2811回,6436,6436,6,4,3,6
第2812回,2732,2732,2,7,3,2
第2813回,2926,2926,2,9,2,6
第2814回,612,612,0,6,1,2
第2815回,7944,7944,7,9,4,4
第2816回,633,633,0,6,3,3
第2817回,1338,1338,1,3,3,8
第2818回,1723,1723,1,7,2,3
第2819回,3360,3360,3,3,6,0
第2820回,4705,4705,4,7,0,5
第2821回,2951,2951,2,9,5,1
第2822回,7543,7543,7,5,4,3
第2823回,2298,2298,2,2,9,8
第2824回,6911,6911,6,9,1,1
第2825回,9597,9597,9,5,9,7
第2826回,144,144,0,1,4,4
第2827回,6232,6232,6,2,3,2
第2828回,7806,7806,7,8,0,6
第2829回,7900,7900,7,9,0,0
第2830回,1926,1926,1,9,2,6
第2831回,8657,8657,8,6,5,7
第2832回,6817,6817,6,8,1,7
第2833回,9941,9941,9,9,4,1
第2834回,2539,2539,2,5,3,9
第2835回,4551,4551,4,5,5,1
第2836回,2402,2402,2,4,0,2
第2837回,9170,9170,9,1,7,0
第2838回,4838,4838,4,8,3,8
第2839回,6889,6889,6,8,8,9
第2840回,679,679,0,6,7,9
第2841回,5539,5539,5,5,3,9
第2842回,46,46,0,0,4,6
第2843回,3450,3450,3,4,5,0
第2844回,4079,4079,4,0,7,9
第2845回,2254,2254,2,2,5,4
第2846回,5148,5148,5,1,4,8
第2847回,5522,5522,5,5,2,2
第2848回,6859,6859,6,8,5,9
第2849回,7367,7367,7,3,6,7
第2850回,4579,4579,4,5,7,9
第2851回,2808,2808,2,8,0,8
第2852回,4795,4795,4,7,9,5
第2853回,1630,1630,1,6,3,0
第2854回,6584,6584,6,5,8,4
第2855回,2831,2831,2,8,3,1
第2856回,2367,2367,2,3,6,7
第2857回,8490,8490,8,4,9,0
第2858回,6859,6859,6,8,5,9
第2859回,5123,5123,5,1,2,3
第2860回,5577,5577,5,5,7,7
第2861回,5234,5234,5,2,3,4
第2862回,5992,5992,5,9,9,2
第2863回,9800,9800,9,8,0,0
第2864回,6405,6405,6,4,0,5
第2865回,9478,9478,9,4,7,8
第2866回,3305,3305,3,3,0,5
第2867回,1270,1270,1,2,7,0
第2868回,4399,4399,4,3,9,9
第2869回,8944,8944,8,9,4,4
第2870回,8117,8117,8,1,1,7
第2871回,3502,3502,3,5,0,2
第2872回,2888,2888,2,8,8,8
第2873回,5468,5468,5,4,6,8
第2874回,4256,4256,4,2,5,6
第2875回,5532,5532,5,5,3,2
第2876回,8890,8890,8,8,9,0
第2877回,1105,1105,1,1,0,5
第2878回,9249,9249,9,2,4,9
第2879回,6219,6219,6,2,1,9
第2880回,2360,2360,2,3,6,0
第2881回,8982,8982,8,9,8,2
第2882回,3636,3636,3,6,3,6
第2883回,6700,6700,6,7,0,0
第2884回,9105,9105,9,1,0,5
第2885回,9305,9305,9,3,0,5
第2886回,8864,8864,8,8,6,4
第2887回,9367,9367,9,3,6,7
第2888回,3725,3725,3,7,2,5
第2889回,8421,8421,8,4,2,1
第2890回,1963,1963,1,9,6,3
第2891回,6989,6989,6,9,8,9
第2892回,2815,2815,2,8,1,5
第2893回,3886,3886,3,8,8,6
第2894回,8936,8936,8,9,3,6
第2895回,2731,2731,2,7,3,1
第2896回,2328,2328,2,3,2,8
第2897回,8907,8907,8,9,0,7
第2898回,3382,3382,3,3,8,2
第2899回,247,247,0,2,4,7
第2900回,9841,9841,9,8,4,1
第2901回,1429,1429,1,4,2,9
第2902回,863,0863,0,8,6,3
第2903回,1577,1577,1,5,7,7
第2904回,5193,5193,5,1,9,3
第2905回,1458,1458,1,4,5,8
第2906回,9098,9098,9,0,9,8
第2907回,7879,7879,7,8,7,9
第2908回,5722,5722,5,7,2,2
第2909回,5482,5482,5,4,8,2
第2910回,9371,9371,9,3,7,1
第2911回,3192,3192,3,1,9,2
第2912回,3342,3342,3,3,4,2
第2913回,1316,1316,1,3,1,6
第2914回,590,590,0,5,9,0
第2915回,5077,5077,5,0,7,7
第2916回,7936,7936,7,9,3,6
第2917回,6203,6203,6,2,0,3
第2918回,1590,1590,1,5,9,0
第2919回,5896,5896,5,8,9,6
第2920回,4177,4177,4,1,7,7
第2921回,4514,4514,4,5,1,4
第2922回,3995,3995,3,9,9,5
第2923回,7900,7900,7,9,0,0
第2924回,3537,3537,3,5,3,7
第2925回,2392,2392,2,3,9,2
第2926回,540,540,0,5,4,0
第2927回,6578,6578,6,5,7,8
第2928回,4370,4370,4,3,7,0
第2929回,7233,7233,7,2,3,3
第2930回,9407,9407,9,4,0,7
第2931回,9851,9851,9,8,5,1
第2932回,7063,7063,7,0,6,3
第2933回,6703,6703,6,7,0,3
第2934回,3251,3251,3,2,5,1
第2935回,8461,8461,8,4,6,1
第2936回,6155,6155,6,1,5,5
第2937回,4369,4369,4,3,6,9
第2938回,2052,2052,2,0,5,2
第2939回,9533,9533,9,5,3,3
第2940回,669,669,0,6,6,9
第2941回,8285,8285,8,2,8,5
第2942回,56,56,0,0,5,6
第2943回,4195,4195,4,1,9,5
第2944回,8544,8544,8,5,4,4
第2945回,2120,2120,2,1,2,0
第2946回,8055,8055,8,0,5,5
第2947回,9409,9409,9,4,0,9
第2948回,434,434,0,4,3,4
第2949回,3651,3651,3,6,5,1
第2950回,5075,5075,5,0,7,5
第2951回,2081,2081,2,0,8,1
第2952回,5200,5200,5,2,0,0
第2953回,1619,1619,1,6,1,9
第2954回,5641,5641,5,6,4,1
第2955回,1515,1515,1,5,1,5
第2956回,7486,7486,7,4,8,6
第2957回,2645,2645,2,6,4,5
第2958回,2278,2278,2,2,7,8
第2959回,4295,4295,4,2,9,5
第2960回,2948,2948,2,9,4,8
第2961回,5940,5940,5,9,4,0
第2962回,3597,3597,3,5,9,7
第2963回,8623,8623,8,6,2,3
第2964回,847,847,0,8,4,7
第2965回,1986,1986,1,9,8,6
第2966回,3088,3088,3,0,8,8
第2967回,4782,4782,4,7,8,2
第2968回,3027,3027,3,0,2,7
第2969回,4211,4211,4,2,1,1
第2970回,7691,7691,7,6,9,1
第2971回,7343,7343,7,3,4,3
第2972回,6094,6094,6,0,9,4
第2973回,7770,7770,7,7,7,0
第2974回,9928,9928,9,9,2,8
第2975回,5361,5361,5,3,6,1
第2976回,4955,4955,4,9,5,5
第2977回,300,300,0,3,0,0
第2978回,6856,6856,6,8,5,6
第2979回,1390,1390,1,3,9,0
第2980回,5402,5402,5,4,0,2
第2981回,2618,2618,2,6,1,8
第2982回,1248,1248,1,2,4,8
第2983回,4192,4192,4,1,9,2
第2984回,5120,5120,5,1,2,0
第2985回,4135,4135,4,1,3,5
第2986回,7222,7222,7,2,2,2
第2987回,6872,6872,6,8,7,2
第2988回,9125,9125,9,1,2,5
第2989回,7098,7098,7,0,9,8
第2990回,6119,6119,6,1,1,9
第2991回,7718,7718,7,7,1,8
第2992回,6635,6635,6,6,3,5
第2993回,696,696,0,6,9,6
第2994回,9856,9856,9,8,5,6
第2995回,7975,7975,7,9,7,5
第2996回,9615,9615,9,6,1,5
第2997回,4144,4144,4,1,4,4
第2998回,866,866,0,8,6,6
第2999回,1056,1056,1,0,5,6
第3000回,7931,7931,7,9,3,1
第3001回,35,0035,0,0,3,5
第3002回,8915,8915,8,9,1,5
第3003回,5223,5223,5,2,2,3
第3004回,6044,6044,6,0,4,4
第3005回,4376,4376,4,3,7,6
第3006回,1440,1440,1,4,4,0
第3007回,7323,7323,7,3,2,3
第3008回,854,0854,0,8,5,4
第3009回,5643,5643,5,6,4,3
第3010回,8416,8416,8,4,1,6
第3011回,942,942,0,9,4,2
第3012回,6022,6022,6,0,2,2
第3013回,2743,2743,2,7,4,3
第3014回,112,112,0,1,1,2
第3015回,8651,8651,8,6,5,1
第3016回,1402,1402,1,4,0,2
第3017回,3713,3713,3,7,1,3
第3018回,4575,4575,4,5,7,5
第3019回,8265,8265,8,2,6,5
第3020回,999,999,0,9,9,9
第3021回,2361,2361,2,3,6,1
第3022回,652,652,0,6,5,2
第3023回,8779,8779,8,7,7,9
第3024回,3874,3874,3,8,7,4
第3025回,9902,9902,9,9,0,2
第3026回,3414,3414,3,4,1,4
第3027回,5716,5716,5,7,1,6
第3028回,3132,3132,3,1,3,2
第3029回,5485,5485,5,4,8,5
第3030回,9165,9165,9,1,6,5
第3031回,3380,3380,3,3,8,0
第3032回,9941,9941,9,9,4,1
第3033回,632,632,0,6,3,2
第3034回,2044,2044,2,0,4,4
第3035回,9238,9238,9,2,3,8
第3036回,7316,7316,7,3,1,6
第3037回,7389,7389,7,3,8,9
第3038回,1111,1111,1,1,1,1
第3039回,7816,7816,7,8,1,6
第3040回,3043,3043,3,0,4,3
第3041回,5138,5138,5,1,3,8
第3042回,2632,2632,2,6,3,2
第3043回,7098,7098,7,0,9,8
第3044回,7719,7719,7,7,1,9
第3045回,6841,6841,6,8,4,1
第3046回,2109,2109,2,1,0,9
第3047回,5777,5777,5,7,7,7
第3048回,8941,8941,8,9,4,1
第3049回,3718,3718,3,7,1,8
第3050回,7532,7532,7,5,3,2
第3051回,8555,8555,8,5,5,5
第3052回,6133,6133,6,1,3,3
第3053回,8077,8077,8,0,7,7
第3054回,8751,8751,8,7,5,1
第3055回,7371,7371,7,3,7,1
第3056回,4123,4123,4,1,2,3
第3057回,9171,9171,9,1,7,1
第3058回,6824,6824,6,8,2,4
第3059回,6530,6530,6,5,3,0
第3060回,3044,3044,3,0,4,4
第3061回,8064,8064,8,0,6,4
第3062回,3324,3324,3,3,2,4
第3063回,8533,8533,8,5,3,3
第3064回,4769,4769,4,7,6,9
第3065回,3986,3986,3,9,8,6
第3066回,7218,7218,7,2,1,8
第3067回,4518,4518,4,5,1,8
第3068回,6406,6406,6,4,0,6
第3069回,7189,7189,7,1,8,9
第3070回,3768,3768,3,7,6,8
第3071回,9903,9903,9,9,0,3
第3072回,3990,3990,3,9,9,0
第3073回,1350,1350,1,3,5,0
第3074回,8301,8301,8,3,0,1
第3075回,7424,7424,7,4,2,4
第3076回,2848,2848,2,8,4,8
第3077回,4380,4380,4,3,8,0
第3078回,7680,7680,7,6,8,0
第3079回,2663,2663,2,6,6,3
第3080回,5616,5616,5,6,1,6
第3081回,2072,2072,2,0,7,2
第3082回,3778,3778,3,7,7,8
第3083回,5558,5558,5,5,5,8
第3084回,2391,2391,2,3,9,1
第3085回,3332,3332,3,3,3,2
第3086回,8975,8975,8,9,7,5
第3087回,2413,2413,2,4,1,3
第3088回,1055,1055,1,0,5,5
第3089回,7546,7546,7,5,4,6
第3090回,2643,2643,2,6,4,3
第3091回,2908,2908,2,9,0,8
第3092回,7620,7620,7,6,2,0
第3093回,5284,5284,5,2,8,4
第3094回,4068,4068,4,0,6,8
第3095回,605,605,0,6,0,5
第3096回,364,364,0,3,6,4
第3097回,6900,6900,6,9,0,0
第3098回,6280,6280,6,2,8,0
第3099回,4945,4945,4,9,4,5
第3100回,1620,1620,1,6,2,0
第3101回,5491,5491,5,4,9,1
第3102回,9607,9607,9,6,0,7
第3103回,4199,4199,4,1,9,9
第3104回,720,0720,0,7,2,0
第3105回,801,0801,0,8,0,1
第3106回,4012,4012,4,0,1,2
第3107回,912,0912,0,9,1,2
第3108回,1768,1768,1,7,6,8
第3109回,1567,1567,1,5,6,7
第3110回,2991,2991,2,9,9,1
第3111回,7725,7725,7,7,2,5
第3112回,9345,9345,9,3,4,5
第3113回,8446,8446,8,4,4,6
第3114回,8653,8653,8,6,5,3
第3115回,6353,6353,6,3,5,3
第3116回,4392,4392,4,3,9,2
第3117回,8032,8032,8,0,3,2
第3118回,7289,7289,7,2,8,9
第3119回,3107,3107,3,1,0,7
第3120回,7497,7497,7,4,9,7
第3121回,4970,4970,4,9,7,0
第3122回,580,580,0,5,8,0
第3123回,3311,3311,3,3,1,1
第3124回,8029,8029,8,0,2,9
第3125回,9937,9937,9,9,3,7
第3126回,6533,6533,6,5,3,3
第3127回,7713,7713,7,7,1,3
第3128回,8964,8964,8,9,6,4
第3129回,9497,9497,9,4,9,7
第3130回,2708,2708,2,7,0,8
第3131回,5193,5193,5,1,9,3
第3132回,6408,6408,6,4,0,8
第3133回,85,85,0,0,8,5
第3134回,496,496,0,4,9,6
第3135回,6853,6853,6,8,5,3
第3136回,6925,6925,6,9,2,5
第3137回,8709,8709,8,7,0,9
第3138回,2169,2169,2,1,6,9
第3139回,6935,6935,6,9,3,5
第3140回,2732,2732,2,7,3,2
第3141回,3067,3067,3,0,6,7
第3142回,6096,6096,6,0,9,6
第3143回,5040,5040,5,0,4,0
第3144回,6641,6641,6,6,4,1
第3145回,7981,7981,7,9,8,1
第3146回,4068,4068,4,0,6,8
第3147回,8662,8662,8,6,6,2
第3148回,7513,7513,7,5,1,3
第3149回,1117,1117,1,1,1,7
第3150回,7230,7230,7,2,3,0
第3151回,1182,1182,1,1,8,2
第3152回,1173,1173,1,1,7,3
第3153回,8515,8515,8,5,1,5
第3154回,3332,3332,3,3,3,2
第3155回,3180,3180,3,1,8,0
第3156回,7879,7879,7,8,7,9
第3157回,6224,6224,6,2,2,4
第3158回,6420,6420,6,4,2,0
第3161回,3221,3221,3,2,2,1
第3162回,3270,3270,3,2,7,0
第3163回,6491,6491,6,4,9,1
第3164回,8965,8965,8,9,6,5
第3165回,8651,8651,8,6,5,1
第3166回,7815,7815,7,8,1,5
第3167回,4874,4874,4,8,7,4
第3168回,7675,7675,7,6,7,5
第3169回,1177,1177,1,1,7,7
第3170回,9437,9437,9,4,3,7
第3171回,945,945,0,9,4,5
第3172回,9904,9904,9,9,0,4
第3173回,3388,3388,3,3,8,8
第3174回,8275,8275,8,2,7,5
第3175回,8499,8499,8,4,9,9
第3176回,5889,5889,5,8,8,9
第3177回,8479,8479,8,4,7,9
第3178回,8516,8516,8,5,1,6
第3179回,9286,9286,9,2,8,6
第3180回,5637,5637,5,6,3,7
第3181回,2330,2330,2,3,3,0
第3182回,5425,5425,5,4,2,5
第3183回,5489,5489,5,4,8,9
第3184回,1556,1556,1,5,5,6
第3185回,8710,8710,8,7,1,0
第3186回,571,571,0,5,7,1
第3187回,8785,8785,8,7,8,5
第3188回,1661,1661,1,6,6,1
第3189回,2695,2695,2,6,9,5
第3189回,2510,2510,2,5,1,0
第3190回,8103,8103,8,1,0,3
第3190回,9422,9422,9,4,2,2
第3191回,319,319,0,3,1,9
第3192回,6995,6995,6,9,9,5
第3193回,5394,5394,5,3,9,4
第3194回,7314,7314,7,3,1,4
第3195回,2817,2817,2,8,1,7
第3196回,1586,1586,1,5,8,6
第3197回,3397,3397,3,3,9,7
第3198回,9286,9286,9,2,8,6
第3199回,8899,8899,8,8,9,9
第3200回,2439,2439,2,4,3,9
第3201回,8673,8673,8,6,7,3
第3202回,8381,8381,8,3,8,1
第3203回,527,0527,0,5,2,7
第3204回,1207,1207,1,2,0,7
第3205回,8039,8039,8,0,3,9
第3206回,4834,4834,4,8,3,4
第3207回,4076,4076,4,0,7,6
第3208回,3754,3754,3,7,5,4
第3209回,198,0198,0,1,9,8
第3210回,6041,6041,6,0,4,1
第3211回,796,796,0,7,9,6
第3212回,5809,5809,5,8,0,9
第3213回,181,181,0,1,8,1
第3214回,2189,2189,2,1,8,9
第3215回,3494,3494,3,4,9,4
第3216回,793,793,0,7,9,3
第3217回,89,89,0,0,8,9
第3218回,8430,8430,8,4,3,0
第3219回,9611,9611,9,6,1,1
第3220回,1809,1809,1,8,0,9
第3221回,3792,3792,3,7,9,2
第3222回,731,731,0,7,3,1
第3223回,3861,3861,3,8,6,1
第3224回,9858,9858,9,8,5,8
第3225回,4442,4442,4,4,4,2
第3226回,4586,4586,4,5,8,6
第3227回,2257,2257,2,2,5,7
第3228回,5904,5904,5,9,0,4
第3229回,9592,9592,9,5,9,2
第3230回,1269,1269,1,2,6,9
第3231回,8697,8697,8,6,9,7
第3232回,6281,6281,6,2,8,1
第3233回,2141,2141,2,1,4,1
第3234回,7217,7217,7,2,1,7
第3235回,6848,6848,6,8,4,8
第3236回,8316,8316,8,3,1,6
第3237回,1873,1873,1,8,7,3
第3238回,721,721,0,7,2,1
第3239回,6926,6926,6,9,2,6
第3240回,2312,2312,2,3,1,2
第3241回,2392,2392,2,3,9,2
第3242回,2613,2613,2,6,1,3
第3243回,7935,7935,7,9,3,5
第3244回,7276,7276,7,2,7,6
第3245回,4292,4292,4,2,9,2
第3246回,4934,4934,4,9,3,4
第3247回,2554,2554,2,5,5,4
第3248回,7880,7880,7,8,8,0
第3249回,5433,5433,5,4,3,3
第3250回,8032,8032,8,0,3,2
第3251回,9951,9951,9,9,5,1
第3252回,12,12,0,0,1,2
第3253回,740,740,0,7,4,0
第3254回,7704,7704,7,7,0,4
第3255回,8172,8172,8,1,7,2
第3256回,3126,3126,3,1,2,6
第3257回,3792,3792,3,7,9,2
第3258回,2505,2505,2,5,0,5
第3259回,6196,6196,6,1,9,6
第3260,4347,4347,4,3,4,7
第3261回,6447,6447,6,4,4,7
第3262回,9298,9298,9,2,9,8
第3263回,3974,3974,3,9,7,4
第3264回,8475,8475,8,4,7,5
第3265回,704,704,0,7,0,4
第3266回,1434,1434,1,4,3,4
第3267回,6098,6098,6,0,9,8
第3268回,7188,7188,7,1,8,8
第3269回,7040,7040,7,0,4,0
第3270回,8191,8191,8,1,9,1
第3271回,3653,3653,3,6,5,3
第3272回,1746,1746,1,7,4,6
第3273回,6377,6377,6,3,7,7
第3274回,5394,5394,5,3,9,4
第3275回,4371,4371,4,3,7,1
第3276回,7470,7470,7,4,7,0
第3277回,1716,1716,1,7,1,6
第3278回,4134,4134,4,1,3,4
第3279回,6545,6545,6,5,4,5
第3280回,6156,6156,6,1,5,6
第3281回,4050,4050,4,0,5,0
第3282回,2258,2258,2,2,5,8
第3283回,2610,2610,2,6,1,0
第3284回,167,167,0,1,6,7
第3285回,7409,7409,7,4,0,9
第3286回,1777,1777,1,7,7,7
第3287回,4868,4868,4,8,6,8
第3288回,1196,1196,1,1,9,6
第3289回,2771,2771,2,7,7,1
第3290回,5755,5755,5,7,5,5
第3291回,7219,7219,7,2,1,9
第3292回,8179,8179,8,1,7,9
第3293回,6386,6386,6,3,8,6
第3294回,3886,3886,3,8,8,6
第3295回,2408,2408,2,4,0,8
第3296回,9617,9617,9,6,1,7
第3297回,5743,5743,5,7,4,3
第3298回,5923,5923,5,9,2,3
第3299回,4522,4522,4,5,2,2
第3300回,1909,1909,1,9,0,9
第3301回,1647,1647,1,6,4,7
第3302回,6911,6911,6,9,1,1
第3303回,3792,3792,3,7,9,2
第3304回,3862,3862,3,8,6,2
第3305回,8611,8611,8,6,1,1
第3306回,2127,2127,2,1,2,7
第3307回,872,0872,0,8,7,2
第3308回,5310,5310,5,3,1,0
第3309回,1513,1513,1,5,1,3
第3310回,1424,1424,1,4,2,4
第3311回,1241,1241,1,2,4,1
第3312回,3510,3510,3,5,1,0
第3313回,4355,4355,4,3,5,5
第3314回,3807,3807,3,8,0,7
第3315回,4156,4156,4,1,5,6
第3316回,9779,9779,9,7,7,9
第3317回,2019,2019,2,0,1,9
第3318回,9131,9131,9,1,3,1
第3319回,971,971,0,9,7,1
第3320回,2814,2814,2,8,1,4
第3321回,1369,1369,1,3,6,9
第3322回,8964,8964,8,9,6,4
第3323回,4988,4988,4,9,8,8
第3324回,1357,1357,1,3,5,7
第3325回,223,223,0,2,2,3
第3326回,5470,5470,5,4,7,0
第3327回,5112,5112,5,1,1,2
第3328回,7057,7057,7,0,5,7
第3329回,5240,5240,5,2,4,0
第3330回,2863,2863,2,8,6,3
第3331回,4916,4916,4,9,1,6
第3332回,8604,8604,8,6,0,4
第3333回,2628,2628,2,6,2,8
第3334回,6569,6569,6,5,6,9
第3335回,758,758,0,7,5,8
第3336回,4369,4369,4,3,6,9
第3337回,981,981,0,9,8,1
第3338回,6705,6705,6,7,0,5
第3339回,3089,3089,3,0,8,9
第3340回,948,948,0,9,4,8
第3341回,6521,6521,6,5,2,1
第3342回,9940,9940,9,9,4,0
第3343回,1220,1220,1,2,2,0
第3344回,634,634,0,6,3,4
第3345回,1182,1182,1,1,8,2
第3346回,8152,8152,8,1,5,2
第3347回,11,11,0,0,1,1
第3348回,3057,3057,3,0,5,7
第3349回,2879,2879,2,8,7,9
第3350回,6017,6017,6,0,1,7
第3351回,8596,8596,8,5,9,6
第3352回,1234,1234,1,2,3,4
第3353回,3019,3019,3,0,1,9
第3354回,8585,8585,8,5,8,5
第3355回,8947,8947,8,9,4,7
第3356回,4310,4310,4,3,1,0
第3357回,7372,7372,7,3,7,2
第3358回,8608,8608,8,6,0,8
第3359回,4545,4545,4,5,4,5
第3360回,6200,6200,6,2,0,0
第3361回,2044,2044,2,0,4,4
第3362回,6767,6767,6,7,6,7
第3363回,5753,5753,5,7,5,3
第3364回,8491,8491,8,4,9,1
第3365回,9338,9338,9,3,3,8
第3366回,3733,3733,3,7,3,3
第3367回,9266,9266,9,2,6,6
第3368回,3845,3845,3,8,4,5
第3369回,7085,7085,7,0,8,5
第3370回,750,750,0,7,5,0
第3371回,3046,3046,3,0,4,6
第3372回,5499,5499,5,4,9,9
第3373回,1564,1564,1,5,6,4
第3374回,424,424,0,4,2,4
第3375回,25,25,0,0,2,5
第3376回,6285,6285,6,2,8,5
第3377回,1469,1469,1,4,6,9
第3378回,4978,4978,4,9,7,8
第3379回,9410,9410,9,4,1,0
第3380回,9421,9421,9,4,2,1
第3381回,4877,4877,4,8,7,7
第3382回,3660,3660,3,6,6,0
第3383回,7107,7107,7,1,0,7
第3384回,1134,1134,1,1,3,4
第3385回,9414,9414,9,4,1,4
第3386回,50,50,0,0,5,0
第3387回,9565,9565,9,5,6,5
第3388回,8830,8830,8,8,3,0
第3389回,7486,7486,7,4,8,6
第3390回,5440,5440,5,4,4,0
第3391回,9456,9456,9,4,5,6
第3392回,6238,6238,6,2,3,8
第3393回,7204,7204,7,2,0,4
第3394回,3109,3109,3,1,0,9
第3395回,3987,3987,3,9,8,7
第3396回,6374,6374,6,3,7,4
第3397回,4695,4695,4,6,9,5
第3398回,9505,9505,9,5,0,5
第3399回,8101,8101,8,1,0,1
第3400回,9082,9082,9,0,8,2
第3401回,9768,9768,9,7,6,8
第3402回,2179,2179,2,1,7,9
第3403回,8106,8106,8,1,0,6
第3404回,7532,7532,7,5,3,2
第3405回,2996,2996,2,9,9,6
第3406回,2557,2557,2,5,5,7
第3407回,5203,5203,5,2,0,3
第3408回,598,0598,0,5,9,8
第3409回,5744,5744,5,7,4,4
第3410回,7474,7474,7,4,7,4
第3411回,8008,8008,8,0,0,8
第3412回,6348,6348,6,3,4,8
第3413回,2454,2454,2,4,5,4
第3414回,1590,1590,1,5,9,0
第3415回,3927,3927,3,9,2,7
第3416回,1709,1709,1,7,0,9
第3417回,5393,5393,5,3,9,3
第3418回,9570,9570,9,5,7,0
第3419回,9909,9909,9,9,0,9
第3420回,8441,8441,8,4,4,1
第3421回,1506,1506,1,5,0,6
第3422回,4120,4120,4,1,2,0
第3423回,4440,4440,4,4,4,0
第3424回,1982,1982,1,9,8,2
第3425回,8311,8311,8,3,1,1
第3426回,7534,7534,7,5,3,4
第3427回,7921,7921,7,9,2,1
第3428回,4058,4058,4,0,5,8
第3429回,7571,7571,7,5,7,1
第3430回,2905,2905,2,9,0,5
第3431回,3394,3394,3,3,9,4
第3432回,9818,9818,9,8,1,8
第3433回,2813,2813,2,8,1,3
第3434回,9794,9794,9,7,9,4
第3435回,4889,4889,4,8,8,9
第3436回,7222,7222,7,2,2,2
第3437回,9738,9738,9,7,3,8
第3438回,5573,5573,5,5,7,3
第3439回,9179,9179,9,1,7,9
第3440回,3707,3707,3,7,0,7
第3441回,234,234,0,2,3,4
第3442回,8344,8344,8,3,4,4
第3443回,9572,9572,9,5,7,2
第3444回,4337,4337,4,3,3,7
第3445回,8665,8665,8,6,6,5
第3446回,189,189,0,1,8,9
第3447回,6354,6354,6,3,5,4
第3448回,9226,9226,9,2,2,6
第3449回,4040,4040,4,0,4,0
第3450回,4698,4698,4,6,9,8
第3451回,984,984,0,9,8,4
第3452回,8742,8742,8,7,4,2
第3453回,5965,5965,5,9,6,5
第3454回,9560,9560,9,5,6,0
第3455回,4989,4989,4,9,8,9
第3456回,577,577,0,5,7,7
第3457回,1093,1093,1,0,9,3
第3458回,8440,8440,8,4,4,0
第3459回,5765,5765,5,7,6,5
第3460回,7954,7954,7,9,5,4
第3461回,6969,6969,6,9,6,9
第3462回,9427,9427,9,4,2,7
第3463回,2305,2305,2,3,0,5
第3464回,1477,1477,1,4,7,7
第3465回,2947,2947,2,9,4,7
第3466回,8887,8887,8,8,8,7
第3467回,5755,5755,5,7,5,5
第3468回,5368,5368,5,3,6,8
第3469回,386,386,0,3,8,6
第3470回,3029,3029,3,0,2,9
第3471回,4835,4835,4,8,3,5
第3472回,2268,2268,2,2,6,8
第3473回,2987,2987,2,9,8,7
第3474回,4161,4161,4,1,6,1
第3475回,8382,8382,8,3,8,2
第3476回,8560,8560,8,5,6,0
第3477回,6216,6216,6,2,1,6
第3478回,4338,4338,4,3,3,8
第3479回,9522,9522,9,5,2,2
第3480回,3712,3712,3,7,1,2
第3481回,4571,4571,4,5,7,1
第3482回,5796,5796,5,7,9,6
第3483回,7159,7159,7,1,5,9
第3484回,8493,8493,8,4,9,3
第3485回,3110,3110,3,1,1,0
第3486回,9133,9133,9,1,3,3
第3487回,711,711,0,7,1,1
